"","datetime","speed","dir","temp","Log"
"5171",2021-01-11 21:40:00,0.0395,151.8,23.36,"EB2"
"5172",2021-01-11 21:50:00,0.0272,134,23.36,"EB2"
"5173",2021-01-11 22:00:00,0.0306,140.2,23.36,"EB2"
"5174",2021-01-11 22:10:00,0.0393,144.2,23.18,"EB2"
"5175",2021-01-11 22:20:00,0.0227,104.6,23.27,"EB2"
"5176",2021-01-11 22:30:00,0.0365,146.3,23.36,"EB2"
"5177",2021-01-11 22:40:00,0.0268,148.7,23.36,"EB2"
"5178",2021-01-11 22:50:00,0.0149,124.7,23.36,"EB2"
"5179",2021-01-11 23:00:00,0.0061,203.8,23.18,"EB2"
"5180",2021-01-11 23:10:00,0.0339,148,23.36,"EB2"
"5181",2021-01-11 23:20:00,0.0263,141.3,23.36,"EB2"
"5182",2021-01-11 23:30:00,0.0139,200.3,23.36,"EB2"
"5183",2021-01-11 23:40:00,0.0424,162.2,23.36,"EB2"
"5184",2021-01-11 23:50:00,0.0312,162.1,23.27,"EB2"
"5185",2021-01-12 00:00:00,0.0386,139.7,23.36,"EB2"
"5186",2021-01-12 00:10:00,0.0487,184.2,23.27,"EB2"
"5187",2021-01-12 00:20:00,0.0385,172.3,23.27,"EB2"
"5188",2021-01-12 00:30:00,0.0421,165.7,23.18,"EB2"
"5189",2021-01-12 00:40:00,0.0464,170,23.18,"EB2"
"5190",2021-01-12 00:50:00,0.0414,180.3,23.18,"EB2"
"5191",2021-01-12 01:00:00,0.0435,154.7,23.18,"EB2"
"5192",2021-01-12 01:10:00,0.0463,153.8,23.18,"EB2"
"5193",2021-01-12 01:20:00,0.0328,130.7,23.18,"EB2"
"5194",2021-01-12 01:30:00,0.0194,103.6,23.09,"EB2"
"5195",2021-01-12 01:40:00,0.0263,167.3,23.09,"EB2"
"5196",2021-01-12 01:50:00,0.0315,136.7,23.09,"EB2"
"5197",2021-01-12 02:00:00,0.0371,120,23.09,"EB2"
"5198",2021-01-12 02:10:00,0.0395,137.3,23.09,"EB2"
"5199",2021-01-12 02:20:00,0.0376,155.5,23.18,"EB2"
"5200",2021-01-12 02:30:00,0.0419,141.1,23.09,"EB2"
"5201",2021-01-12 02:40:00,0.0283,135.6,23.09,"EB2"
"5202",2021-01-12 02:50:00,0.0318,108.2,23.09,"EB2"
"5203",2021-01-12 03:00:00,0.0107,139.9,23.09,"EB2"
"5204",2021-01-12 03:10:00,0.0393,99.4,23.09,"EB2"
"5205",2021-01-12 03:20:00,0.0352,133.1,23,"EB2"
"5206",2021-01-12 03:30:00,0.0202,203.8,23,"EB2"
"5207",2021-01-12 03:40:00,0.0178,112,23,"EB2"
"5208",2021-01-12 03:50:00,0.0323,121.6,23,"EB2"
"5209",2021-01-12 04:00:00,0.0168,254.9,23,"EB2"
"5210",2021-01-12 04:10:00,0.0362,79.9,23,"EB2"
"5211",2021-01-12 04:20:00,0.0308,100.6,23,"EB2"
"5212",2021-01-12 04:30:00,0.0442,75.5,23,"EB2"
"5213",2021-01-12 04:40:00,0.0443,38.1,23,"EB2"
"5214",2021-01-12 04:50:00,0.0611,65.3,23,"EB2"
"5215",2021-01-12 05:00:00,0.088,146.5,23.09,"EB2"
"5216",2021-01-12 05:10:00,0.071,109.3,23,"EB2"
"5217",2021-01-12 05:20:00,0.0757,53.6,23,"EB2"
"5218",2021-01-12 05:30:00,0.0773,68.3,23,"EB2"
"5219",2021-01-12 05:40:00,0.0373,106.3,23,"EB2"
"5220",2021-01-12 05:50:00,0.0813,144.9,23,"EB2"
"5221",2021-01-12 06:00:00,0.0927,117.5,23,"EB2"
"5222",2021-01-12 06:10:00,0.0899,110.7,23,"EB2"
"5223",2021-01-12 06:20:00,0.0785,102,23,"EB2"
"5224",2021-01-12 06:30:00,0.0718,113.4,23,"EB2"
"5225",2021-01-12 06:40:00,0.0916,116.1,23,"EB2"
"5226",2021-01-12 06:50:00,0.0753,109.8,23.09,"EB2"
"5227",2021-01-12 07:00:00,0.082,109.7,23.09,"EB2"
"5228",2021-01-12 07:10:00,0.0838,118.7,23.09,"EB2"
"5229",2021-01-12 07:20:00,0.0841,141.7,23.09,"EB2"
"5230",2021-01-12 07:30:00,0.0892,110.2,23.09,"EB2"
"5231",2021-01-12 07:40:00,0.0749,135.6,22.92,"EB2"
"5232",2021-01-12 07:50:00,0.0808,135,23.18,"EB2"
"5233",2021-01-12 08:00:00,0.0807,129.2,23.18,"EB2"
"5234",2021-01-12 08:10:00,0.0716,137.4,23.18,"EB2"
"5235",2021-01-12 08:20:00,0.0733,111.7,23.27,"EB2"
"5236",2021-01-12 08:30:00,0.0745,153.1,23.27,"EB2"
"5237",2021-01-12 08:40:00,0.0519,143.4,23.27,"EB2"
"5238",2021-01-12 08:50:00,0.0508,106,23.27,"EB2"
"5239",2021-01-12 09:00:00,0.0666,149.6,23.36,"EB2"
"5240",2021-01-12 09:10:00,0.0712,144.5,23.36,"EB2"
"5241",2021-01-12 09:20:00,0.0687,127.8,23.36,"EB2"
"5242",2021-01-12 09:30:00,0.0741,111.5,23.36,"EB2"
"5243",2021-01-12 09:40:00,0.0795,165.8,23.27,"EB2"
"5244",2021-01-12 09:50:00,0.0679,142.7,23.45,"EB2"
"5245",2021-01-12 10:00:00,0.0732,109.3,23.45,"EB2"
"5246",2021-01-12 10:10:00,0.0493,148.7,23.45,"EB2"
"5247",2021-01-12 10:20:00,0.0614,180.2,23.53,"EB2"
"5248",2021-01-12 10:30:00,0.0457,152,23.53,"EB2"
"5249",2021-01-12 10:40:00,0.0361,161.1,23.36,"EB2"
"5250",2021-01-12 10:50:00,0.0438,175.2,23.62,"EB2"
"5251",2021-01-12 11:00:00,0.0239,135,23.62,"EB2"
"5252",2021-01-12 11:10:00,0.0325,63,23.71,"EB2"
"5253",2021-01-12 11:20:00,0.0446,126.4,23.71,"EB2"
"5254",2021-01-12 11:30:00,0.0356,131.8,23.8,"EB2"
"5255",2021-01-12 11:40:00,0.022,131.4,23.71,"EB2"
"5256",2021-01-12 11:50:00,0.0349,111.5,23.98,"EB2"
"5257",2021-01-12 12:00:00,0.0301,130.4,23.98,"EB2"
"5258",2021-01-12 12:10:00,0.0233,100.9,23.98,"EB2"
"5259",2021-01-12 12:20:00,0.0185,105.1,24.07,"EB2"
"5260",2021-01-12 12:30:00,0.0145,115.4,24.15,"EB2"
"5261",2021-01-12 12:40:00,0.0168,109.9,24.15,"EB2"
"5262",2021-01-12 12:50:00,0.0455,149.7,24.24,"EB2"
"5263",2021-01-12 13:00:00,0.045,126.5,24.33,"EB2"
"5264",2021-01-12 13:10:00,0.0412,140.1,24.42,"EB2"
"5265",2021-01-12 13:20:00,0.0426,154.4,24.42,"EB2"
"5266",2021-01-12 13:30:00,0.0291,115.9,24.51,"EB2"
"5267",2021-01-12 13:40:00,0.0409,154.2,24.51,"EB2"
"5268",2021-01-12 13:50:00,0.0533,140.1,24.6,"EB2"
"5269",2021-01-12 14:00:00,0.0401,134.7,24.6,"EB2"
"5270",2021-01-12 14:10:00,0.0349,135.8,24.51,"EB2"
"5271",2021-01-12 14:20:00,0.0351,124.3,24.69,"EB2"
"5272",2021-01-12 14:30:00,0.0366,137.2,24.78,"EB2"
"5273",2021-01-12 14:40:00,0.0166,193.8,24.78,"EB2"
"5274",2021-01-12 14:50:00,0.0288,117.7,24.87,"EB2"
"5275",2021-01-12 15:00:00,0.022,118.2,24.87,"EB2"
"5276",2021-01-12 15:10:00,0.0385,86.2,24.6,"EB2"
"5277",2021-01-12 15:20:00,0.0238,138.3,24.87,"EB2"
"5278",2021-01-12 15:30:00,0.0441,138.7,24.78,"EB2"
"5279",2021-01-12 15:40:00,0.0198,123.8,24.78,"EB2"
"5280",2021-01-12 15:50:00,0.0233,117.8,24.78,"EB2"
"5281",2021-01-12 16:00:00,0.0301,174.1,24.78,"EB2"
"5282",2021-01-12 16:10:00,0.0306,137.4,24.69,"EB2"
"5283",2021-01-12 16:20:00,0.0639,101.3,24.69,"EB2"
"5284",2021-01-12 16:30:00,0.0263,130.3,24.69,"EB2"
"5285",2021-01-12 16:40:00,0.0389,110.9,24.6,"EB2"
"5286",2021-01-12 16:50:00,0.0411,123.3,24.6,"EB2"
"5287",2021-01-12 17:00:00,0.0397,88.5,24.6,"EB2"
"5288",2021-01-12 17:10:00,0.0554,71.4,24.6,"EB2"
"5289",2021-01-12 17:20:00,0.048,112.5,24.6,"EB2"
"5290",2021-01-12 17:30:00,0.0476,83.9,24.6,"EB2"
"5291",2021-01-12 17:40:00,0.0496,116.4,24.6,"EB2"
"5292",2021-01-12 17:50:00,0.0647,94.2,24.6,"EB2"
"5293",2021-01-12 18:00:00,0.0685,77.4,24.6,"EB2"
"5294",2021-01-12 18:10:00,0.072,117.8,24.6,"EB2"
"5295",2021-01-12 18:20:00,0.065,87.8,24.6,"EB2"
"5296",2021-01-12 18:30:00,0.082,134.1,24.6,"EB2"
"5297",2021-01-12 18:40:00,0.0623,103.1,24.51,"EB2"
"5298",2021-01-12 18:50:00,0.0725,128.6,24.51,"EB2"
"5299",2021-01-12 19:00:00,0.0555,139.9,24.51,"EB2"
"5300",2021-01-12 19:10:00,0.0603,119.8,24.42,"EB2"
"5301",2021-01-12 19:20:00,0.0591,121.7,24.33,"EB2"
"5302",2021-01-12 19:30:00,0.0477,113.7,24.24,"EB2"
"5303",2021-01-12 19:40:00,0.0647,131,24.24,"EB2"
"5304",2021-01-12 19:50:00,0.0471,153.2,24.15,"EB2"
"5305",2021-01-12 20:00:00,0.0554,133.2,24.15,"EB2"
"5306",2021-01-12 20:10:00,0.0607,103.8,24.07,"EB2"
"5307",2021-01-12 20:20:00,0.0757,120.7,24.07,"EB2"
"5308",2021-01-12 20:30:00,0.0633,127.2,24.07,"EB2"
"5309",2021-01-12 20:40:00,0.056,101.7,24.07,"EB2"
"5310",2021-01-12 20:50:00,0.0544,117.6,23.98,"EB2"
"5311",2021-01-12 21:00:00,0.0588,134.4,23.89,"EB2"
"5312",2021-01-12 21:10:00,0.0305,103.8,23.98,"EB2"
"5313",2021-01-12 21:20:00,0.0119,148.9,23.89,"EB2"
"5314",2021-01-12 21:30:00,0.039,129.2,23.89,"EB2"
"5315",2021-01-12 21:40:00,0.0292,104,23.89,"EB2"
"5316",2021-01-12 21:50:00,0.0378,144.5,23.8,"EB2"
"5317",2021-01-12 22:00:00,0.0328,164.7,23.89,"EB2"
"5318",2021-01-12 22:10:00,0.0369,115.6,23.89,"EB2"
"5319",2021-01-12 22:20:00,0.0284,150.6,23.8,"EB2"
"5320",2021-01-12 22:30:00,0.0273,159.8,23.8,"EB2"
"5321",2021-01-12 22:40:00,0.0245,166.8,23.8,"EB2"
"5322",2021-01-12 22:50:00,0.0224,134.6,23.8,"EB2"
"5323",2021-01-12 23:00:00,0.0274,159.4,23.8,"EB2"
"5324",2021-01-12 23:10:00,0.0155,167.5,23.8,"EB2"
"5325",2021-01-12 23:20:00,0.038,135.6,23.8,"EB2"
"5326",2021-01-12 23:30:00,0.0382,143.8,23.8,"EB2"
"5327",2021-01-12 23:40:00,0.0303,125.3,23.71,"EB2"
"5328",2021-01-12 23:50:00,0.0383,157.6,23.53,"EB2"
"5329",2021-01-13 00:00:00,0.0376,155.9,23.71,"EB2"
"5330",2021-01-13 00:10:00,0.0409,160.1,23.71,"EB2"
"5331",2021-01-13 00:20:00,0.0374,160,23.71,"EB2"
"5332",2021-01-13 00:30:00,0.0395,160.9,23.45,"EB2"
"5333",2021-01-13 00:40:00,0.0328,142.7,23.62,"EB2"
"5334",2021-01-13 00:50:00,0.0338,151.3,23.62,"EB2"
"5335",2021-01-13 01:00:00,0.031,146.7,23.62,"EB2"
"5336",2021-01-13 01:10:00,0.0283,136.4,23.62,"EB2"
"5337",2021-01-13 01:20:00,0.0286,150.1,23.62,"EB2"
"5338",2021-01-13 01:30:00,0.0327,155.4,23.62,"EB2"
"5339",2021-01-13 01:40:00,0.0329,147.7,23.53,"EB2"
"5340",2021-01-13 01:50:00,0.0354,149.3,23.53,"EB2"
"5341",2021-01-13 02:00:00,0.0329,151.1,23.53,"EB2"
"5342",2021-01-13 02:10:00,0.0376,140.9,23.45,"EB2"
"5343",2021-01-13 02:20:00,0.0274,130.4,23.45,"EB2"
"5344",2021-01-13 02:30:00,0.0293,126.4,23.45,"EB2"
"5345",2021-01-13 02:40:00,0.0285,126,23.45,"EB2"
"5346",2021-01-13 02:50:00,0.0273,125.5,23.36,"EB2"
"5347",2021-01-13 03:00:00,0.0322,136,23.36,"EB2"
"5348",2021-01-13 03:10:00,0.0327,127.6,23.09,"EB2"
"5349",2021-01-13 03:20:00,0.0348,142.8,23.27,"EB2"
"5350",2021-01-13 03:30:00,0.032,137.1,23.27,"EB2"
"5351",2021-01-13 03:40:00,0.0172,133.2,23.18,"EB2"
"5352",2021-01-13 03:50:00,0.0297,137.4,23.18,"EB2"
"5353",2021-01-13 04:00:00,0.0283,97.8,23.18,"EB2"
"5354",2021-01-13 04:10:00,0.0195,121.4,23.18,"EB2"
"5355",2021-01-13 04:20:00,0.0272,126,23.18,"EB2"
"5356",2021-01-13 04:30:00,0.0241,99,23.09,"EB2"
"5357",2021-01-13 04:40:00,0.0297,80.3,23.09,"EB2"
"5358",2021-01-13 04:50:00,0.0223,114,23.09,"EB2"
"5359",2021-01-13 05:00:00,0.0396,110.7,23,"EB2"
"5360",2021-01-13 05:10:00,0.0436,98.9,23.09,"EB2"
"5361",2021-01-13 05:20:00,0.0479,85.4,23.09,"EB2"
"5362",2021-01-13 05:30:00,0.0528,101.2,23.09,"EB2"
"5363",2021-01-13 05:40:00,0.0537,130,23.09,"EB2"
"5364",2021-01-13 05:50:00,0.0742,108.5,23.09,"EB2"
"5365",2021-01-13 06:00:00,0.0709,96.2,23.09,"EB2"
"5366",2021-01-13 06:10:00,0.0719,134.5,23.09,"EB2"
"5367",2021-01-13 06:20:00,0.0863,90.5,23.09,"EB2"
"5368",2021-01-13 06:30:00,0.0759,105,23.09,"EB2"
"5369",2021-01-13 06:40:00,0.0837,98.3,23.09,"EB2"
"5370",2021-01-13 06:50:00,0.0842,100.4,23.09,"EB2"
"5371",2021-01-13 07:00:00,0.0551,128.6,22.92,"EB2"
"5372",2021-01-13 07:10:00,0.0528,141.7,23.09,"EB2"
"5373",2021-01-13 07:20:00,0.0752,125.3,23.18,"EB2"
"5374",2021-01-13 07:30:00,0.0824,119,23.18,"EB2"
"5375",2021-01-13 07:40:00,0.0605,109.4,23.18,"EB2"
"5376",2021-01-13 07:50:00,0.0685,128.3,23.18,"EB2"
"5377",2021-01-13 08:00:00,0.0812,87.2,23,"EB2"
"5378",2021-01-13 08:10:00,0.0775,120.5,23,"EB2"
"5379",2021-01-13 08:20:00,0.0656,124.5,23.27,"EB2"
"5380",2021-01-13 08:30:00,0.0812,142.5,23.27,"EB2"
"5381",2021-01-13 08:40:00,0.0782,144.7,23.27,"EB2"
"5382",2021-01-13 08:50:00,0.0793,158.8,23.27,"EB2"
"5383",2021-01-13 09:00:00,0.0817,135.1,23.36,"EB2"
"5384",2021-01-13 09:10:00,0.0617,147.7,23.36,"EB2"
"5385",2021-01-13 09:20:00,0.0765,139.1,23.36,"EB2"
"5386",2021-01-13 09:30:00,0.0493,137.6,23.36,"EB2"
"5387",2021-01-13 09:40:00,0.0733,111.7,23.45,"EB2"
"5388",2021-01-13 09:50:00,0.0599,131.7,23.53,"EB2"
"5389",2021-01-13 10:00:00,0.0383,127.2,23.53,"EB2"
"5390",2021-01-13 10:10:00,0.0556,140.4,23.53,"EB2"
"5391",2021-01-13 10:20:00,0.0471,129.7,23.53,"EB2"
"5392",2021-01-13 10:30:00,0.0423,122.7,23.53,"EB2"
"5393",2021-01-13 10:40:00,0.0524,148.1,23.62,"EB2"
"5394",2021-01-13 10:50:00,0.0426,111.7,23.62,"EB2"
"5395",2021-01-13 11:00:00,0.0539,137.2,23.62,"EB2"
"5396",2021-01-13 11:10:00,0.0401,147.7,23.62,"EB2"
"5397",2021-01-13 11:20:00,0.0486,133.4,23.71,"EB2"
"5398",2021-01-13 11:30:00,0.0433,115.9,23.71,"EB2"
"5399",2021-01-13 11:40:00,0.033,152.4,23.8,"EB2"
"5400",2021-01-13 11:50:00,0.0316,124.5,23.89,"EB2"
"5401",2021-01-13 12:00:00,0.0275,130.1,23.89,"EB2"
"5402",2021-01-13 12:10:00,0.0289,111.3,23.98,"EB2"
"5403",2021-01-13 12:20:00,0.0347,98.2,23.98,"EB2"
"5404",2021-01-13 12:30:00,0.0251,123.3,24.07,"EB2"
"5405",2021-01-13 12:40:00,0.0459,137.8,24.07,"EB2"
"5406",2021-01-13 12:50:00,0.0287,115.2,24.15,"EB2"
"5407",2021-01-13 13:00:00,0.0264,116.1,24.15,"EB2"
"5408",2021-01-13 13:10:00,0.0437,148.4,24.24,"EB2"
"5409",2021-01-13 13:20:00,0.0453,135.4,24.24,"EB2"
"5410",2021-01-13 13:30:00,0.0391,137.4,24.24,"EB2"
"5411",2021-01-13 13:40:00,0.0438,147.9,24.33,"EB2"
"5412",2021-01-13 13:50:00,0.0426,144.2,24.33,"EB2"
"5413",2021-01-13 14:00:00,0.0401,143.9,24.33,"EB2"
"5414",2021-01-13 14:10:00,0.0429,150.5,24.33,"EB2"
"5415",2021-01-13 14:20:00,0.0393,133.3,24.42,"EB2"
"5416",2021-01-13 14:30:00,0.0316,129.2,24.42,"EB2"
"5417",2021-01-13 14:40:00,0.0212,146.8,24.6,"EB2"
"5418",2021-01-13 14:50:00,0.0401,144,24.33,"EB2"
"5419",2021-01-13 15:00:00,0.033,136.9,24.51,"EB2"
"5420",2021-01-13 15:10:00,0.0364,140.2,24.51,"EB2"
"5421",2021-01-13 15:20:00,0.0393,146,24.51,"EB2"
"5422",2021-01-13 15:30:00,0.044,147.4,24.42,"EB2"
"5423",2021-01-13 15:40:00,0.0447,129.8,24.42,"EB2"
"5424",2021-01-13 15:50:00,0.05,128.6,24.33,"EB2"
"5425",2021-01-13 16:00:00,0.0402,99.7,24.24,"EB2"
"5426",2021-01-13 16:10:00,0.0359,112.1,24.24,"EB2"
"5427",2021-01-13 16:20:00,0.0451,113.7,24.24,"EB2"
"5428",2021-01-13 16:30:00,0.0255,109.8,24.07,"EB2"
"5429",2021-01-13 16:40:00,0.0339,133.1,24.15,"EB2"
"5430",2021-01-13 16:50:00,0.0565,110.6,24.07,"EB2"
"5431",2021-01-13 17:00:00,0.0389,133,23.98,"EB2"
"5432",2021-01-13 17:10:00,0.0285,134.5,23.98,"EB2"
"5433",2021-01-13 17:20:00,0.0171,136.4,23.89,"EB2"
"5434",2021-01-13 17:30:00,0.0212,82,23.89,"EB2"
"5435",2021-01-13 17:40:00,0.0496,95.7,23.89,"EB2"
"5436",2021-01-13 17:50:00,0.0626,87.8,23.8,"EB2"
"5437",2021-01-13 18:00:00,0.0585,110.3,23.8,"EB2"
"5438",2021-01-13 18:10:00,0.0606,99.3,23.8,"EB2"
"5439",2021-01-13 18:20:00,0.0531,137.2,23.8,"EB2"
"5440",2021-01-13 18:30:00,0.0442,114.5,23.8,"EB2"
"5441",2021-01-13 18:40:00,0.0641,113.9,23.62,"EB2"
"5442",2021-01-13 18:50:00,0.07,115.5,23.8,"EB2"
"5443",2021-01-13 19:00:00,0.0416,133.8,23.71,"EB2"
"5444",2021-01-13 19:10:00,0.06,78.6,23.62,"EB2"
"5445",2021-01-13 19:20:00,0.0822,101,23.71,"EB2"
"5446",2021-01-13 19:30:00,0.0935,105.8,23.62,"EB2"
"5447",2021-01-13 19:40:00,0.0621,97.4,23.62,"EB2"
"5448",2021-01-13 19:50:00,0.0702,101.8,23.62,"EB2"
"5449",2021-01-13 20:00:00,0.0523,102.7,23.53,"EB2"
"5450",2021-01-13 20:10:00,0.0778,99,23.53,"EB2"
"5451",2021-01-13 20:20:00,0.0483,108,23.53,"EB2"
"5452",2021-01-13 20:30:00,0.061,110.3,23.53,"EB2"
"5453",2021-01-13 20:40:00,0.0447,144.5,23.45,"EB2"
"5454",2021-01-13 20:50:00,0.047,111.2,23.45,"EB2"
"5455",2021-01-13 21:00:00,0.0492,140,23.45,"EB2"
"5456",2021-01-13 21:10:00,0.0663,101.5,23.45,"EB2"
"5457",2021-01-13 21:20:00,0.0643,120.1,23.45,"EB2"
"5458",2021-01-13 21:30:00,0.0464,148.1,23.45,"EB2"
"5459",2021-01-13 21:40:00,0.0688,116.9,23.45,"EB2"
"5460",2021-01-13 21:50:00,0.0582,106.8,23.45,"EB2"
"5461",2021-01-13 22:00:00,0.0584,111.2,23.45,"EB2"
"5462",2021-01-13 22:10:00,0.0483,116.9,23.45,"EB2"
"5463",2021-01-13 22:20:00,0.0478,138.1,23.45,"EB2"
"5464",2021-01-13 22:30:00,0.0452,93.3,23.18,"EB2"
"5465",2021-01-13 22:40:00,0.0512,109.8,23.36,"EB2"
"5466",2021-01-13 22:50:00,0.0576,112.6,23.36,"EB2"
"5467",2021-01-13 23:00:00,0.0542,125.6,23.36,"EB2"
"5468",2021-01-13 23:10:00,0.0557,97.4,23.36,"EB2"
"5469",2021-01-13 23:20:00,0.0397,152.7,23.36,"EB2"
"5470",2021-01-13 23:30:00,0.0206,170.5,23.36,"EB2"
"5471",2021-01-13 23:40:00,0.0222,142.1,23.36,"EB2"
"5472",2021-01-13 23:50:00,0.0244,119.4,23.36,"EB2"
"5473",2021-01-14 00:00:00,0.0104,213.9,23.36,"EB2"
"5474",2021-01-14 00:10:00,0.0352,120.8,23.36,"EB2"
"5475",2021-01-14 00:20:00,0.0441,136.3,23.36,"EB2"
"5476",2021-01-14 00:30:00,0.0383,144.7,23.36,"EB2"
"5477",2021-01-14 00:40:00,0.039,145.4,23.36,"EB2"
"5478",2021-01-14 00:50:00,0.0309,154.3,23.36,"EB2"
"5479",2021-01-14 01:00:00,0.0341,146.8,23.27,"EB2"
"5480",2021-01-14 01:10:00,0.0349,151.3,23.09,"EB2"
"5481",2021-01-14 01:20:00,0.0387,144.9,23.27,"EB2"
"5482",2021-01-14 01:30:00,0.0375,157,23.27,"EB2"
"5483",2021-01-14 01:40:00,0.0317,140.7,23.27,"EB2"
"5484",2021-01-14 01:50:00,0.0375,145.9,23.18,"EB2"
"5485",2021-01-14 02:00:00,0.0335,148.5,23.18,"EB2"
"5486",2021-01-14 02:10:00,0.0328,133.9,23.18,"EB2"
"5487",2021-01-14 02:20:00,0.0379,138.4,23.27,"EB2"
"5488",2021-01-14 02:30:00,0.0363,137.1,23.18,"EB2"
"5489",2021-01-14 02:40:00,0.0338,136.7,23,"EB2"
"5490",2021-01-14 02:50:00,0.0321,123.5,23.09,"EB2"
"5491",2021-01-14 03:00:00,0.0315,153.2,23.09,"EB2"
"5492",2021-01-14 03:10:00,0.0353,137.7,23.09,"EB2"
"5493",2021-01-14 03:20:00,0.0211,121.3,23.09,"EB2"
"5494",2021-01-14 03:30:00,0.0285,136.4,23,"EB2"
"5495",2021-01-14 03:40:00,0.0321,128.9,23,"EB2"
"5496",2021-01-14 03:50:00,0.0361,143.5,23,"EB2"
"5497",2021-01-14 04:00:00,0.0339,126.2,23,"EB2"
"5498",2021-01-14 04:10:00,0.0318,130.5,23,"EB2"
"5499",2021-01-14 04:20:00,0.0407,149.8,23,"EB2"
"5500",2021-01-14 04:30:00,0.0305,122.1,23,"EB2"
"5501",2021-01-14 04:40:00,0.0148,157.9,23,"EB2"
"5502",2021-01-14 04:50:00,0.029,142.9,23,"EB2"
"5503",2021-01-14 05:00:00,0.0225,69.4,23,"EB2"
"5504",2021-01-14 05:10:00,0.0388,104.5,23,"EB2"
"5505",2021-01-14 05:20:00,0.028,125.2,23,"EB2"
"5506",2021-01-14 05:30:00,0.024,107.4,23,"EB2"
"5507",2021-01-14 05:40:00,0.0246,81.4,23,"EB2"
"5508",2021-01-14 05:50:00,0.0405,141.2,23,"EB2"
"5509",2021-01-14 06:00:00,0.0354,91.6,22.83,"EB2"
"5510",2021-01-14 06:10:00,0.0362,137.3,23,"EB2"
"5511",2021-01-14 06:20:00,0.032,152.9,23,"EB2"
"5512",2021-01-14 06:30:00,0.0536,156.1,23,"EB2"
"5513",2021-01-14 06:40:00,0.0526,157.6,23,"EB2"
"5514",2021-01-14 06:50:00,0.0615,152.9,23,"EB2"
"5515",2021-01-14 07:00:00,0.0496,175.9,23,"EB2"
"5516",2021-01-14 07:10:00,0.0591,120.2,23,"EB2"
"5517",2021-01-14 07:20:00,0.057,156,23,"EB2"
"5518",2021-01-14 07:30:00,0.0652,116.8,23,"EB2"
"5519",2021-01-14 07:40:00,0.0683,150.7,23.09,"EB2"
"5520",2021-01-14 07:50:00,0.0554,155.8,23,"EB2"
"5521",2021-01-14 08:00:00,0.0661,172.1,23,"EB2"
"5522",2021-01-14 08:10:00,0.0464,204.7,23.09,"EB2"
"5523",2021-01-14 08:20:00,0.0624,156.8,23.09,"EB2"
"5524",2021-01-14 08:30:00,0.0703,148.6,23.09,"EB2"
"5525",2021-01-14 08:40:00,0.0658,157.5,23.09,"EB2"
"5526",2021-01-14 08:50:00,0.0574,188.2,23.09,"EB2"
"5527",2021-01-14 09:00:00,0.025,166.4,23.09,"EB2"
"5528",2021-01-14 09:10:00,0.0532,158.9,23.18,"EB2"
"5529",2021-01-14 09:20:00,0.0756,203.2,23.18,"EB2"
"5530",2021-01-14 09:30:00,0.0601,173.2,23.27,"EB2"
"5531",2021-01-14 09:40:00,0.0773,172.8,23.27,"EB2"
"5532",2021-01-14 09:50:00,0.0665,200.3,23.36,"EB2"
"5533",2021-01-14 10:00:00,0.0573,128.8,23.36,"EB2"
"5534",2021-01-14 10:10:00,0.0807,160.8,23.36,"EB2"
"5535",2021-01-14 10:20:00,0.052,144.9,23.36,"EB2"
"5536",2021-01-14 10:30:00,0.0411,202.8,23.36,"EB2"
"5537",2021-01-14 10:40:00,0.0546,135.1,23.45,"EB2"
"5538",2021-01-14 10:50:00,0.0656,145,23.45,"EB2"
"5539",2021-01-14 11:00:00,0.0456,164.2,23.53,"EB2"
"5540",2021-01-14 11:10:00,0.039,167.6,23.53,"EB2"
"5541",2021-01-14 11:20:00,0.0363,130.5,23.62,"EB2"
"5542",2021-01-14 11:30:00,0.0406,170.5,23.62,"EB2"
"5543",2021-01-14 11:40:00,0.0488,151.1,23.71,"EB2"
"5544",2021-01-14 11:50:00,0.022,198.6,23.71,"EB2"
"5545",2021-01-14 12:00:00,0.044,182.8,23.8,"EB2"
"5546",2021-01-14 12:10:00,0.0327,134.1,23.8,"EB2"
"5547",2021-01-14 12:20:00,0.0309,157,23.8,"EB2"
"5548",2021-01-14 12:30:00,0.0283,168.1,23.89,"EB2"
"5549",2021-01-14 12:40:00,0.0285,140.3,23.98,"EB2"
"5550",2021-01-14 12:50:00,0.0254,130,23.89,"EB2"
"5551",2021-01-14 13:00:00,0.0209,111.7,24.15,"EB2"
"5552",2021-01-14 13:10:00,0.013,173.5,24.15,"EB2"
"5553",2021-01-14 13:20:00,0.0126,149.2,24.24,"EB2"
"5554",2021-01-14 13:30:00,0.0317,137,24.24,"EB2"
"5555",2021-01-14 13:40:00,0.0228,101.3,24.33,"EB2"
"5556",2021-01-14 13:50:00,0.0455,146.8,24.33,"EB2"
"5557",2021-01-14 14:00:00,0.0346,129.9,24.42,"EB2"
"5558",2021-01-14 14:10:00,0.0331,139.8,24.51,"EB2"
"5559",2021-01-14 14:20:00,0.035,147.7,24.6,"EB2"
"5560",2021-01-14 14:30:00,0.0319,134.5,24.42,"EB2"
"5561",2021-01-14 14:40:00,0.0369,143,24.6,"EB2"
"5562",2021-01-14 14:50:00,0.0303,124.8,24.69,"EB2"
"5563",2021-01-14 15:00:00,0.0305,126,24.69,"EB2"
"5564",2021-01-14 15:10:00,0.0339,130.7,24.69,"EB2"
